Project ID,Well ID,Company ID,Project End Date,Licence(s),Released?,Release Date,Release Round,Summary Tags,File Count,Project Size,Last Update,Data Reporting Group,CHECKED,Project Type,Survey / Well ID,NSTA Area,DUPL,ABY,RBY,UBY
CNOC1997well0002, 15/23d- 13,CNOC,08/03/1997,P815,TRUE,21/10/2002,84,CORE_CCA DRILL_GEN DRILL_EOWR DUPL DWL_WIRE GEOL_BIO GEOL_GEN GEOL_GEOW GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_MOVE TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY,82,1860116786,05/03/2022,CNOOC INTERNATIONAL,TRUE,well,15/23d- 13,NNS,CNOC2008well0011,,,
CNOC2008well0011, 15/23d- 13Z,CNOC,29/02/2008,P815,TRUE,16/04/2012,122,DRILL_DEV DRILL_GEN DWL_MWD DWL_TEST DWL_WIRE GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG TEST_FILE TEST_FLUID WDD_FILE,39,182173289,26/11/2022,CNOOC INTERNATIONAL,TRUE,well,15/23d- 13Z,NNS,,,,
CNOC2010well0017, 15/23d- 15,CNOC,20/05/2010,P815,TRUE,14/07/2014,131,DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND GEOL_BIO GEOL_GEOW GEOL_SED JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE TEST_FILE TEST_FLUID WDD_FILE,182,555370660,26/11/2022,CNOOC INTERNATIONAL,TRUE,well,15/23d- 15,NNS,,,,
BH__1972well0001, 15/24- 1,BH__,27/08/1972,P209,TRUE,20/10/1981,6,DRILL_EOWR GEOL_BIO JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_DIP LOG_MUD LOG_MWD LOG_WIRE WDD_FILE WELL_SUMMARY,30,59188195,26/11/2022,BHP BILLITON PETROLEUM,TRUE,well,15/24- 1,NNS,,,,
CNRI1984well0019, 15/24a- 2,CNRI,03/04/1984,P209,TRUE,23/04/1990,34,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_EOWR DRILL_GEN GEOL_MUD DWL_MWD DWL_WIRE WELL_ENG GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG WDD_FILE,64,80678084,24/09/2022,CNR INTERNATIONAL,TRUE,well,15/24a- 2,NNS,,,,
CNRI1990well0008, 15/24a- 4,CNRI,05/06/1990,P209,TRUE,12/04/1996,56,CONC_GEN CORE_CCA CORE_SCAL DRILL_DEV GEOL_MUD DWL_WIRE GEOL_BIO GEOL_DIP GEOL_SED GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_SEIS LOG_SUM LOG_TEST LOG_VEL LOG_WIRE TEST_DST TEST_FLUID,72,136649049,26/11/2022,CNR INTERNATIONAL,TRUE,well,15/24a- 4,NNS,,,,
CNRI1996well0024, 15/24a- 7,CNRI,31/10/1996,P209,TRUE,22/07/2002,83,CORE_CCA CSHOT_FILE DRILL_DEV DRILL_EOWR DRILL_GEN GEOL_MUD DRILL_MWD DWL_WIRE GEOL_BIO GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_GPROG WDD_FILE WELL_SUMMARY,75,147337265,24/09/2022,CNR INTERNATIONAL,TRUE,well,15/24a- 7,NNS,,,,
JX__2010well0001, 15/24a- 9,NEOE,11/08/2010,P1465,TRUE,11/08/2013,118,ABANDON_SEABED CCA_FILE CORE_GEN CSHOT_FILE DRILL_DEV DRILL_EOWR GEOL_MUD DWL_MUD DWL_MWD DWL_WIRE GEOL_BIO GEOL_GEN GEOL_GEOW GEOL_PPHYS GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG SCAL_FILE TEST_FILE TEST_FLUID WDD_FILE WELL_SCHEM,143,267639659,13/08/2022,NEO ENERGY,TRUE,well,15/24a- 9,NNS,,9b0f7d31-a298-4e85-8c88-052d4f1a053d,9b0f7d31-a298-4e85-8c88-052d4f1a053d,
HARB1990well0031, 15/24b- 3,HARB,01/04/1990,P640,TRUE,16/02/1996,55,CCA_FILE CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN GEOL_MUD DUPL DWL_OTHER DWL_WIRE GEOL_BIO GEOL_DIP GEOL_GEN GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_GPROG PRE_PROP PRE_SITE SCAL_FILE TEST_DST TEST_FLUID TEST_GEN TEST_LUM VSP_SEGY WDD_FILE WELL_SUMMARY,176,1120590964,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b- 3,NNS,HARB1992well0035,,,
HARB1991well0048, 15/24b- 5,HARB,11/10/1991,P640,TRUE,02/06/1997,63,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG CCA_FILE CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_OTHER DWL_WIRE ENG_ABAND GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_DST TEST_FLUID TEST_LUM VSP_SEGY WDD_FILE WELL_SCHEM WELL_SUMMARY,124,1425362465,16/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b- 5,NNS,HARB1992well0035;HARB1990well0031,,,
HARB1992well0035, 15/24b- 6,HARB,19/03/1992,P640,TRUE,04/09/1997,64,CCA_FILE CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_OTHER DWL_WIRE ENG_ABAND WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP TEST_DST TEST_FLUID TEST_LUM VSP_SEGY WDD_FILE,116,755204136,17/06/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b- 6,NNS,HARB1991well0048;HARB1990well0031,,,
HARB2005well0042, 15/24b- 8,HARB,07/06/2005,P640,TRUE,13/07/2009,111,DRILL_DEV DRILL_GEN DRILL_MWD DWL_MWD DWL_WIRE ENG_ABAND GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG TEST_FLUID WDD_FILE,30,46515265,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b- 8,NNS,,,,
HARB2005well0041, 15/24b- 8Z,HARB,12/06/2005,P640,TRUE,13/07/2009,111,DRILL_DEV DRILL_GEN DRILL_MWD DUPL DWL_MWD DWL_WIRE GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MWD LOG_TEST WDD_FILE,29,36281382,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b- 8Z,NNS,HARB2005well0042,,,
HARB1996well0006, 15/24b-E1,HARB,28/08/1996,P640,TRUE,22/04/2002,82,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG CONC_GEN DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP PRE_SITE TEST_DST TEST_FILE TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM,67,135434755,18/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-E1,NNS,HARB1996well0005;HARB1996well0014;HARB2000well0006,,,
HARB1996well0003, 15/24b-W1,HARB,12/04/1996,P640,TRUE,22/04/2003,86,CCA_FILE CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND ENG_COMPS GEOL_BIO GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_FILE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_VEL LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP TEST_FLUID VSP_FILE VSP_SEGY WDD_FILE WELL_SUMMARY,84,1262642578,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1,NNS,HARB1996well0004;HARB1996well0013;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2002well0001, 15/24b-W10,HARB,29/07/2002,P640,TRUE,16/10/2006,100,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEN GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP WDD_FILE WELL_SCHEM,59,567649448,18/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W10,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2009well0001, 15/24b-W11,HARB,13/01/2009,P640,TRUE,15/07/2013,127,DRILL_DEV DRILL_GEN GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_OTHER ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,55,995150971,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W11,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006;HARB2009well0003,,,
HARB2009well0003, 15/24b-W11Z,HARB,13/04/2009,P640,TRUE,15/07/2013,127,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_GEN GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_OTHER DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_DIP JWL_FILE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_PROP WDD_FILE WELL_SUMMARY WELL_SCHEM,86,419024544,22/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W11Z,NNS,HARB2009well0001;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2009well0004, 15/24b-W12,HARB,10/02/2009,P640,TRUE,15/04/2013,126,DRILL_DEV DRILL_GEN DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_FILE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP TEST_GEN WDD_FILE WELL_SUMMARY,77,834049415,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W12,NNS,HARB2009well0003;HARB2009well0001;HARB2009well0002;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2009well0002, 15/24b-W12Z,HARB,12/03/2009,P640,TRUE,15/04/2013,126,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_GPROG PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY WELL_SCHEM,70,292965556,22/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W12Z,NNS,HARB2009well0004;HARB2009well0003;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1996well0032, 15/24b-W13,HARB,19/05/1996,P640,TRUE,10/09/2019,,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG ENG_ABAND WELL_SCHEM,5,11461723,22/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W13,NNS,,,,
HARB1997well0002, 15/24b-W1V,HARB,16/08/1997,P640,TRUE,22/04/2003,86,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_BIO LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP TEST_FILE WDD_FILE WELL_SCHEM,69,410287492,23/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1V,NNS,HARB1996well0003;HARB1997well0003;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1997well0003, 15/24b-W1W,HARB,16/07/1997,P640,TRUE,22/04/2003,86,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_BIO LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,38,116821103,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1W,NNS,HARB1997well0004;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1997well0004, 15/24b-W1X,HARB,02/07/1997,P640,TRUE,22/04/2003,86,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_BIO LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,42,204982439,17/06/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1X,NNS,HARB1996well0003;HARB1997well0003;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1996well0005, 15/24b-W1Y,HARB,03/06/1996,P640,TRUE,22/04/2003,86,DRILL_DAILY DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND ENG_COMPS GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP WDD_FILE WELL_SUMMARY,40,104011531,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1Y,NNS,HARB1996well0003;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1996well0004, 15/24b-W1Z,HARB,23/04/1996,P640,TRUE,22/04/2003,86,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_WIRE ENG_ABAND ENG_COMPS GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP WDD_FILE WELL_SUMMARY,41,102777051,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W1Z,NNS,HARB1996well0003;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1996well0013, 15/24b-W2,HARB,12/07/1996,P640,TRUE,21/01/2002,81,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DAILY DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_TEST ENG_ABAND ENG_COMPS GEOL_BIO GEOL_GEOW JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_GEN PRE_GPROG PRE_PROP PRE_SITE TEST_DST TEST_FILE TEST_FLUID TEST_GEN WDD_FILE WELL_SCHEM,55,204489848,18/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W2,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1996well0014, 15/24b-W3,HARB,25/07/1996,P640,TRUE,22/04/2002,82,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DAILY DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_ABAND ENG_COMPS ENG_PROD GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_GEN PRE_GPROG PRE_PROP PRE_SITE TEST_FILE TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM,57,164599346,18/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W3,NNS,HARB1996well0005;HARB1996well0006;HARB2000well0006,,,
HARB1997well0005, 15/24b-W5,HARB,08/11/1997,P640,TRUE,21/07/2003,87,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_TEST ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_FILE WDD_FILE WELL_SUMMARY,59,299954419,17/06/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W5,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB1999well0008, 15/24b-W6,HARB,15/05/1999,P640,TRUE,26/07/2004,91,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEN GEOL_GEOW JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SCHEM,59,308563554,18/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W6,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2000well0006, 15/24b-W7,HARB,30/08/2000,P640,TRUE,16/10/2006,100,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG CONC_GEN DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_PROP WDD_FILE WELL_SCHEM,58,280945585,17/06/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W7,NNS,HARB1997well0005;HARB1996well0005;HARB1996well0014;HARB1996well0006,,,
HARB2001well0006, 15/24b-W8,HARB,14/05/2001,P640,TRUE,17/10/2005,96,DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_OTHER ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEN GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP WDD_FILE,53,188519113,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W8,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2001well0007, 15/24b-W8Z,HARB,22/09/2001,P640,TRUE,17/10/2005,96,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP WDD_FILE WELL_SCHEM,64,595536881,22/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W8Z,NNS,HARB2001well0006;HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2001well0008, 15/24b-W9,HARB,05/07/2001,P640,TRUE,17/10/2005,96,ABANDON_DAILY ABANDON_EOJR ABANDON_PROG DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_PROD ENG_ABAND ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEN GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM,66,284232057,22/02/2022,HARBOUR ENERGY PLC,TRUE,well,15/24b-W9,NNS,HARB1996well0005;HARB1996well0014;HARB1996well0006;HARB2000well0006,,,
HARB2012well0018, 15/24c- 10,HARB,12/03/2012,P1466,TRUE,15/07/2013,127,CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DWL_MUD DWL_MWD ENG_ABAND GEOL_BIO GEOL_GEN GEOL_GEOW GEOL_PPHYS GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_LITH LOG_MWD PRE_GPROG PRE_MOVE PRE_SITE WDD_FILE WELL_SUMMARY,45,253157269,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/24c- 10,NNS,,,,
HARB2005well0040, 15/25a- 13,HARB,19/04/2005,P233,TRUE,13/07/2009,111,DRILL_DEV DRILL_MWD DWL_MWD DWL_OTHER DWL_WIRE GEOL_GEN JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MWD LOG_TEST TEST_GEN WDD_FILE,29,30129513,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a- 13,NNS,,,,
HARB2005well0039, 15/25a- 13Y,HARB,21/05/2005,P233,TRUE,13/07/2009,111,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_MWD DUPL DWL_MWD DWL_TEST DWL_WIRE GEOL_GEN GEOL_SED JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MWD LOG_TEST LOG_WIRE TEST_DST WDD_FILE,35,46207192,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a- 13Y,NNS,HARB2005well0040,,,
HARB2005well0038, 15/25a- 13Z,HARB,01/05/2005,P233,TRUE,13/07/2009,111,DRILL_DEV DRILL_MWD DUPL DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_GEN JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MWD LOG_TEST LOG_WIRE WDD_FILE,24,28376474,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a- 13Z,NNS,HARB2005well0040,,,
HARB1988well0038, 15/25a- 2,HARB,22/11/1988,P233,TRUE,05/12/1994,50,CORE_CCA CSHOT_FILE DRILL_DEV DRILL_EOWR DWL_MWD DWL_WIRE GEOL_CHEM GEOL_GEN GEOL_GEOW GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_MWD LOG_TEST LOG_VEL LOG_WIRE VSP_SEGY WDD_FILE WELL_SUMMARY,80,138469268,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a- 2,NNS,,,,
HARB1992well0034, 15/25a- 4,HARB,14/02/1992,P233,TRUE,04/09/1997,64,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_GEN GEOL_MUD DRILL_MWD DWL_WIRE GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_GEN GPHYS_SONIC JWL_AUDIT JWL_FILE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_MWD LOG_SEIS LOG_SUM LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_GEN VSP_SEGY WDD_FILE WELL_SUMMARY,79,388581887,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a- 4,NNS,,,,
HARB2006well0006, 15/25a-N1,HARB,29/06/2006,P233,TRUE,11/10/2010,116,DRILL_GEN DUPL DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_GEN GEOL_GEOW LOG_CASE LOG_COMP LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GEN WDD_FILE,26,50445803,26/11/2022,HARBOUR ENERGY PLC,TRUE,well,15/25a-N1,NNS,HARB2006well0007,,,
